0.00720	-0.02131	
0.00838	-0.02265	
0.00977	-0.02405	
0.01138	-0.02551	
0.01325	-0.02701	
0.01539	-0.02855	
0.01783	-0.03013	
0.02061	-0.03173	
0.02374	-0.03333	
0.02725	-0.03495	
0.03117	-0.03656	
0.03554	-0.03817	
0.04037	-0.03980	
0.04570	-0.04143	
0.05158	-0.04302	
0.05803	-0.04462	
0.06510	-0.04621	
0.07282	-0.04778	
0.08124	-0.04935	
0.09038	-0.05089	
0.10029	-0.05242	
0.11101	-0.05390	
0.12257	-0.05537	
0.13499	-0.05680	
0.14831	-0.05815	
0.16254	-0.05941	
0.17769	-0.06058	
0.19376	-0.06163	
0.21075	-0.06252	
0.22863	-0.06324	
0.24737	-0.06378	
0.26694	-0.06408	
0.28726	-0.06414	
0.30827	-0.06391	
0.32989	-0.06336	
0.35200	-0.06242	
0.37451	-0.06100	
0.39729	-0.05900	
0.42019	-0.05638	
0.44309	-0.05322	
0.46589	-0.04965	
0.48845	-0.04576	
0.51068	-0.04160	
0.53245	-0.03723	
0.55367	-0.03264	
0.57419	-0.02764	
0.59392	-0.02231	
0.61279	-0.01668	
0.63076	-0.01089	
0.64788	-0.00521	
0.66415	0.00023	
0.67737	0.00442	
0.68750	0.00733	
0.69580	0.00942	
0.70297	0.01094	
0.70945	0.01211	
0.71551	0.01306	
0.72142	0.01385	
0.72738	0.01449	
0.73363	0.01497	
0.74043	0.01527	
0.74814	0.01534	
0.75731	0.01506	
0.76743	0.01431	
0.77673	0.01301	
0.78530	0.01173	
Element	2
x	y
0.96232	-0.16828	
0.96064	-0.16590	
0.95886	-0.16338	
0.95696	-0.16070	
0.95495	-0.15787	
0.95282	-0.15486	
0.95051	-0.15174	
0.94794	-0.14854	
0.94521	-0.14520	
0.94232	-0.14172	
0.93925	-0.13812	
0.93600	-0.13438	
0.93257	-0.13054	
0.92894	-0.12659	
0.92514	-0.12254	
0.92117	-0.11840	
0.91704	-0.11416	
0.91276	-0.10986	
0.90831	-0.10550	
0.90373	-0.10111	
0.89901	-0.09669	
0.89417	-0.09227	
0.88922	-0.08786	
0.88418	-0.08349	
0.87904	-0.07919	
0.87385	-0.07495	
0.86860	-0.07081	
0.86333	-0.06677	
0.85805	-0.06284	
0.85278	-0.05904	
0.84755	-0.05537	
0.84237	-0.05185	
0.83726	-0.04848	
0.83222	-0.04529	
0.82727	-0.04227	
0.82242	-0.03945	
0.81768	-0.03682	
0.81307	-0.03437	
0.80859	-0.03210	
0.80427	-0.03002	
0.80010	-0.02809	
0.79609	-0.02634	
0.79224	-0.02475	
0.78855	-0.02332	
0.78503	-0.02203	
0.78168	-0.02089	
0.77850	-0.01986	
0.77549	-0.01893	
0.77265	-0.01809	
0.76996	-0.01735	
0.76744	-0.01669	
0.76506	-0.01611	
0.76283	-0.01561	
0.76073	-0.01519	
0.75876	-0.01485	
0.75692	-0.01460	
0.75519	-0.01443	
0.75358	-0.01434	
0.74978	-0.01398	
0.74848	-0.01449	
0.74730	-0.01502	
0.74624	-0.01559	
0.74528	-0.01617	
0.74444	-0.01677	
0.74371	-0.01739	
0.74307	-0.01800	
0.74253	-0.01862	
0.74206	-0.01923	
0.74168	-0.01983	
0.74139	-0.02041	
0.74117	-0.02096	
0.74102	-0.02149	
0.74094	-0.02199	
0.74092	-0.02248	
0.74094	-0.02292	
0.74101	-0.02331	
0.74111	-0.02367	
0.74122	-0.02401	
0.74135	-0.02431	
0.74147	-0.02457	
0.74162	-0.02481	
0.74180	-0.02507	
0.74206	-0.02534	
0.74238	-0.02563	
0.74276	-0.02590	
0.74322	-0.02615	
0.74376	-0.02635	
0.74440	-0.02655	
0.74513	-0.02674	
0.74596	-0.02690	
0.74690	-0.02704	
0.74796	-0.02719	
0.74915	-0.02734	
0.75097	-0.02873	
0.75266	-0.02959	
0.75454	-0.03056	
0.75663	-0.03164	
0.75895	-0.03286	
0.76152	-0.03420	
0.76437	-0.03569	
0.76752	-0.03733	
0.77099	-0.03913	
0.77479	-0.04111	
0.77894	-0.04328	
0.78345	-0.04565	
0.78835	-0.04822	
0.79362	-0.05099	
0.79927	-0.05399	
0.80529	-0.05721	
0.81166	-0.06065	
0.81837	-0.06431	
0.82537	-0.06819	
0.83264	-0.07228	
0.84011	-0.07657	
0.84773	-0.08104	
0.85545	-0.08566	
0.86319	-0.09042	
0.87090	-0.09530	
0.87850	-0.10024	
0.88594	-0.10523	
0.89315	-0.11023	
0.90008	-0.11521	
0.90671	-0.12010	
0.91299	-0.12490	
0.91890	-0.12957	
0.92442	-0.13407	
0.92955	-0.13837	
0.93430	-0.14245	
0.93869	-0.14629	
0.94271	-0.14989	
0.94632	-0.15331	
0.94960	-0.15647	
0.95266	-0.15931	
0.95544	-0.16189	
0.95797	-0.16424	
0.96026	-0.16636	
0.96232	-0.16828	
